session_id,customer_id,speaker_id,speaker,content,attachments,created_at
01KNZRGEWA865ZFHA1MNDP7WSF,,d9439461515f9454b0291348ef705c5e,AGENT,"お客様、こんにちは。私、株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？",,2026-04-12 10:32:18.827531+08:00
01KNZRXC3NJCTV0W59GR30VVHB,,4d963d4d1692533e9939ee99de029db5,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-12 10:39:13.600318+08:00
01KNZS5W2BXDHWBVJ27RGNKYSR,,617607bf8ec437d931c7beb368ec5b20,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 10:44:09.326817+08:00
01KNZTV5V3DNAJ18ZXN4VAVT1X,,028fdd61c4f331e653880fa82e75746b,AGENT,いつもありがとうございます。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについて、何かご興味はございますか？,,2026-04-12 11:12:58.912530+08:00
01KNZV2FAHVNZ55DWCYQV8XHTH,,bad7546d916c7faa17a5a0d3f44344e9,AGENT,こんにちは！ 私、クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 11:16:57.695386+08:00
01KNZV8T9DJJHP7FNENAEWHACF,,558ad93301290a2c000a33c8c13769bb,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconにご興味はありますか？,,2026-04-12 11:20:29.554103+08:00
01KNZX1KQSS9RCXHYAJZAYQ8ZZ,,558ad93301290a2c000a33c8c13769bb,AGENT,こんにちは。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 11:51:28.155722+08:00
01KNZXEVT3E420FZ4VPBRHRZRS,,671314215d1dc482b2e7011c9883b864,AGENT,"こんにちは！私、株式会社クレッセントのアシスタント、ゲッペイと申します。
ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconにご興味はありますか？",,2026-04-12 11:58:41.485016+08:00
01KNZYKNKFYVR0WDVY9WQ47R21,,5aa5a68ea1c676c2f0ecef15cb2ecfe8,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 12:18:47.253834+08:00
01KNZYMGATDKFTKGTC50S4HBXD,,741590827ba203e60fb30ff565a62cbb,AGENT,初めまして。私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 12:19:13.682872+08:00
01KP01P2NV7EFXPFB0PCA82V8H,,8b971d57eeaafbe7341c3f6a13ca2ed4,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-04-12 13:12:55.190302+08:00
01KP01X5BN4HTF9HK7RQP3JYFJ,,461111f8b48a634caf3b694543634ea2,AGENT,こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 13:16:24.158757+08:00
01KP0333V3Q2BTX7GYHQFDWVGP,,11c5e0123474e75d1c3e3e97647fc168,AGENT,ようこそいらっしゃいました。私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 13:37:06.957705+08:00
01KP03KP29JHCJ88R5AMV4Q7E0,,617607bf8ec437d931c7beb368ec5b20,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 13:46:12.046881+08:00
01KP03P615JERCB4Q7Q9SC9GQ5,,ee471dedea9ec4e85d92ed9e60c44980,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイです。ライブ配信などで活用できるVolu☆ME!、そして業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 13:48:16.159767+08:00
01KP04CYEJMTHAH0KT7696XHQV,,9c26357d2ec8a25828468e34554da920,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 13:59:57.548104+08:00
01KP05YKWJ0JR46AR50DEJZV7H,,aaafa7ad8850a232a2de236e8b6682f2,AGENT,はじめまして。株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 14:27:05.865566+08:00
01KP07Q9RDVBF51ZGJWQQHYMTV,,b10cd9921a4d98e9f98d27ada0857fbe,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 14:58:07.301122+08:00
01KP07W9YBZQXN5C953YRMJNPV,,3163f3dd972e063d5bed1062565a3193,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 15:00:49.882017+08:00
01KP07XV21TK3X5K36PD3QT8SD,,6fe3f50b9eb059b47527594e14177516,AGENT,クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 15:01:38.264519+08:00
01KP09M66JMAB4S5AP42YCAR23,,ce2e345ad0b651b93fa12ef742f4d724,AGENT,初めまして！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はありますか？,,2026-04-12 15:31:19.905347+08:00
01KP0AC2971HD4M19J4CG9N4HJ,,558ad93301290a2c000a33c8c13769bb,AGENT,こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどがございますが、ご興味はございますか？,,2026-04-12 15:44:20.235435+08:00
01KP0B957678CZF27YJ9V9WFJR,,2f322e3bd16ce91eaac2c70dbd94276f,AGENT,こんにちは！ クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、弊社には様々なソリューションがございます。,,2026-04-12 16:00:14.129252+08:00
01KP0C1M17ETE6GBXJNRB707X4,,558ad93301290a2c000a33c8c13769bb,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？,,2026-04-12 16:13:35.035362+08:00
01KP0CJXSRMG4WQAB3V9CXXDMY,,53783ec49d3da2f5b3a5f929e75d6a61,AGENT,皆様、こんにちは！ 株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてお話しできます。,,2026-04-12 16:23:13.549696+08:00
01KP0F8KR7GYAJZ1V6JGKMM64E,,0f68b6181d788691b709b256f2aa5b22,AGENT,"こんにちは。私、株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconについてご紹介できますが、どちらにご興味がございますか？",,2026-04-12 17:09:52.339463+08:00
01KP0GXAKHK2XMH8DPQQ9S49MJ,,48fa7261d6d91c4b8f65409b14c72c9b,AGENT,"こんにちは！月餅と申します。何かご質問はございますか？

ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。",,2026-04-12 17:38:39.974438+08:00
01KP0M64GZ16RPQN9MBJBSFYZV,,0c0598ab56c26da3e25058e311f7cb74,AGENT,お客様、こんにちは！株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、または業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 18:35:51.574843+08:00
01KP0NJXRF2FX1F8ZZ9BWY1YSJ,,18049cfd59577314af78713fda0035c4,AGENT,初めまして！ 私、株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconにご興味はございますか？,,2026-04-12 19:00:25.884448+08:00
01KP0QF7DV4WMQHYC2MJQEVAWF,,485a7d04012c54fa1f7f20dd41971f60,AGENT,こんにちは、私は株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご興味はございますか？,,2026-04-12 19:33:16.733919+08:00
01KP0QJQKZCT1TXYJ1T00YPJWA,,54686b4055ae144d0c5df5ff6f075d5a,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!や、業界最高水準のモーションキャプチャシステムViconについてご紹介できます。,,2026-04-12 19:35:09.904389+08:00
01KP0SB39WM71EF11ENWXSYB11,,c35528344a82e4a724725abcc6b8e54a,AGENT,"こんにちは。私、株式会社クレッセントのアシスタント、ゲッペイと申します。

ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなどにご興味はございますか？",,2026-04-12 20:05:58.375293+08:00
01KP0W4YQ8RMQMDPNZSE6324MG,,733a572f1245b580b1c4efed31447940,AGENT,株式会社クレッセントのアシスタント、ゲッペイと申します。ライブ配信などで活用できるVolu☆ME!と、業界最高水準のモーションキャプチャシステムViconにご興味はありませんか？,,2026-04-12 20:55:01.904204+08:00
01KP0W84C0X36VRMDFET631BXS,,929e0b2208ffc52116437cabb7bc73ab,AGENT,株式会社クレッセントのアシスタント、月餅です。ライブ配信などで活用できるVolu☆ME!、業界最高水準のモーションキャプチャシステムViconなど、クレッセントの最新技術にご興味はありますか？,,2026-04-12 20:56:48.032253+08:00
01KP0Y3K0TT6517SYB8W7NP7Z9,,66d954c29b4a6d866e692833e332a39f,AGENT,"「月餅（ゲッペイ）」と申します。株式会社クレッセントのアシスタントを務めております。
弊社では、業界最高水準のモーションキャプチャシステムVicon、ライブ配信などで活用できるVolu☆ME!などを取り扱っております。",,2026-04-12 21:29:15.315183+08:00
